procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 243000   3300 30988096    0    0  2873  3302   16    1 14  4 58 24  0
 0 16      0 311200   3300 30741440    0    0 109525 63822 32004 42885 11  8 41 39  0
 3 14      0 313196   3300 30680952    0    0 52912 46378 14318 24681  4  4 42 50  0
 0 16      0 309784   3300 30628108    0    0 53424 38166 15831 26740  5  4 27 64  0
 1 11      0 317820   3300 30554992    0    0 53296 38153 15844 25952  4  5 16 75  0
 1 15      0 314100   3300 30502356    0    0 53264 42398 16077 27165  5  4 11 80  0
 1 14      0 310572   3300 30449628    0    0 52336 50891 16659 27885  4  4 22 70  0
 1 15      0 307204   3300 30397072    0    0 52496 46561 17182 29356  5  4 15 76  0
 0 16      0 309892   3300 30339060    0    0 53440 38308 17892 30725  4  4 14 77  0
 0 16      0 308236   3300 30285668    0    0 51136 46154 16008 27166  4  4 12 79  0
 0 14      0 313268   3308 30227944    0    0 51088 49869 16306 27794  4  4 12 80  0
 0 15      0 316784   3308 30169392    0    0 51456 41729 17581 30699  6  4 13 78  0
 0 16      0 314632   3308 30116692    0    0 50880 51057 18290 32669  6  5 12 77  0
 1 15      0 312424   3308 30065796    0    0 51504 44419 17056 29868  5  4 12 80  0
 1 14      0 310684   3308 30013384    0    0 51264 47987 15581 26381  5  4 18 73  0
 0 12      0 313216   3308 29956688    0    0 52000 34307 15776 26631  4  4 20 72  0
 0 17      0 313204   3308 29903852    0    0 51184 52481 18834 33320  6  4 17 73  0
 0 13      0 313620   3308 29852204    0    0 51936 33336 17205 30408  6  4 13 77  0
 0 16      0 314088   3308 29802288    0    0 51424 49210 16481 29022  5  4 11 80  0
 0 13      0 311656   3308 29751764    0    0 50784 53780 16322 28002  5  4 17 74  0
 5 11      0 314320   3308 29693172    0    0 51888 36266 17862 31753  6  3 15 76  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16      0 311516   3308 29641956    0    0 51280 46624 16230 27780  5  4 11 79  0
 1 13      0 308928   3308 29590984    0    0 50624 57883 17594 30622  5  4 17 74  0
 1 14      0 312564   3308 29533812    0    0 51408 45255 16462 28237  5  4 12 80  0
 0 16      0 309352   3308 29483600    0    0 50752 49828 17769 31222  6  5 15 75  0
 1  8      0 312584   3308 29426520    0    0 50624 53752 16865 29345  5  4 18 73  0
 1 14      0 308536   3308 29375848    0    0 51824 41217 17406 30630  5  4 13 78  0
 2 12      0 316772   3308 29313328    0    0 51568 41323 16897 29467  5  5 13 77  0
 1 15      0 313604   3308 29263576    0    0 50816 56466 16145 27650  5  4 15 76  0
 3 13      0 316432   3308 29206808    0    0 50880 58398 18363 32754  6  4 15 75  0
 0 13      0 313320   3308 29157236    0    0 50256 61843 19085 34427  6  4 11 79  0
 2 14      0 315312   3308 29101288    0    0 50816 56303 17902 31692  6  5 15 74  0
 0 16      0 310364   3308 29051168    0    0 51712 41818 19357 34731  6  5 19 71  0
 0 16      0 312124   3308 28995820    0    0 51200 49017 18856 33863  6  4 16 74  0
 1 13      0 314264   3308 28939936    0    0 51632 44567 17624 31508  5  4 15 76  0
 0 14      0 312716   3308 28890332    0    0 49728 50781 16318 28755  4  4  8 83  0
 1 11      0 311104   3308 28841288    0    0 51328 67586 18494 34653  6  4  7 83  0
 0 12      0 314356   3308 28785868    0    0 51008 52983 18915 34250  5  4 20 71  0
 0 13      0 308860   3308 28737236    0    0 52112 40411 19477 35639  6  5 20 69  0
 1 15      0 312060   3308 28681740    0    0 47760 52320 16669 29287  4  4 15 77  0
 1 15      0 311184   3316 28633556    0    0 47680 56106 19289 35409  5  5 13 77  0
 0 15      0 315708   3316 28577748    0    0 48608 43866 18008 32462  5  4 17 75  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  7      0 313816   3316 28529656    0    0 47104 65207 20447 37487  6  5 19 71  0
 0 13      0 312412   3316 28481080    0    0 48112 54476 18985 34678  5  4 16 75  0
 1 11      0 310496   3316 28432608    0    0 47216 66176 19122 35528  5  4 16 74  0
 3 13      0 312640   3316 28378556    0    0 48624 43720 17065 30432  6  4 13 78  0
 1 12      0 311300   3316 28331108    0    0 48048 53578 19164 34814  6  4 30 60  0
 1 12      0 313704   3316 28276792    0    0 47424 58462 19424 35468  5  4 12 78  0
 0 16      0 312100   3316 28229240    0    0 48000 51776 15823 27656  4  4 16 76  0
 4 12      0 315060   3316 28174448    0    0 47520 60046 19196 35017  6  4 20 71  0
 1 15      0 312744   3316 28126836    0    0 47824 51994 19374 35375  6  3 16 75  0
 3 10      0 310076   3316 28079324    0    0 48192 47918 17667 31474  5  4 11 80  0
 0 12      0 306852   3316 28031316    0    0 48096 51468 20660 38348  7  4 16 73  0
 1 13      0 309792   3316 27978756    0    0 47840 55524 22813 42495  8  5 14 74  0
 1 12      0 313152   3316 27925312    0    0 47792 56462 18792 34102  5  5 15 76  0
 0 13      0 310452   3316 27877124    0    0 47552 58794 17920 32149  6  4 17 73  0
 2 13      0 314376   3316 27823864    0    0 48240 51500 20800 38787  7  3 14 76  0
 0 12      0 308884   3316 27783492    0    0 48128 52567 19161 34781  6  4 15 75  0
 0 14      0 308584   3316 27736084    0    0 48352 48410 17780 32109  5  4 11 81  0
 1 14      0 310008   3316 27683560    0    0 48592 37705 18100 32756  6  4 17 73  0
 6 11      0 312352   3316 27636068    0    0 42864 47568 17053 31236  4  3 17 75  0
 0 15      0 307676   3316 27583724    0    0 53248 48386 20727 38121  7  5 10 79  0
 0 16      0 314716   3316 27525660    0    0 48784 30841 20477 39641  5  5 13 77  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 12      0 309112   3316 27478640    0    0 49296 25626 19493 36065  5  5 15 76  0
 2 12      0 309244   3316 27426724    0    0 49440 22377 18390 33521  6  4 17 73  0
 1 13      0 309496   3316 27375140    0    0 49424 27898 19642 36268  6  5 16 74  0
 3 12      0 315004   3316 27317164    0    0 49952 11639 22484 42770  7  4 13 76  0
 0 14      0 313256   3316 27265216    0    0 50176 11343 20376 37458  6  4 18 72  0
 0 14      0 312516   3316 27213196    0    0 50208 11174 20770 38621  7  4 14 75  0
 1 15      0 312376   3316 27161776    0    0 48304 14798 21206 40025  7  5 15 73  0
 4 13      0 312628   3316 27110260    0    0 48176 14977 21556 40529  7  4 16 73  0
 0 14      0 313116   3324 27058724    0    0 48032 18976 19764 37264  6  4 17 73  0
 0 15      0 310640   3324 27007560    0    0 48288 15023 19835 37037  7  4 21 68  0
