procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 31587388   2832 119152    0    0  2960  3245   26    1 16  5 59 21  0
 1 13      0 31305440   2832 130060    0    0 272936  1921 37623 81121 20  6 31 43  0
 0 10      0 31247780   2832 131216    0    0 31400  1298 28375 57482  9  3 48 40  0
 0 13      0 31191732   2832 132352    0    0 29680  1941 29174 61514 10  3 48 39  0
 1 10      0 31139960   2832 133544    0    0 26040  1851 31680 67155 10  3 42 45  0
 3 13      0 31093956   2840 134792    0    0 24072  1504 30975 65632  9  4 36 52  0
 1 13      0 31045532   2884 136108    0    0 23616  1337 32727 69132 11  3 29 57  0
 1 10      0 31001388   2884 137520    0    0 22796  1400 33231 70610 12  3 25 60  0
 0 10      0 30957368   2884 138908    0    0 22576  1429 33441 70069 11  3 27 58  0
 1 14      0 30910680   2884 140308    0    0 22208  6330 34939 73911 13  4 25 57  0
 2 11      0 30865668   2884 141748    0    0 22416  1425 32094 67654 11  4 27 59  0
 1 15      0 30819352   2884 143244    0    0 22152  1476 36478 78010 13  4 26 57  0
 4  8      0 30774216   2884 144696    0    0 21504  1455 36582 78178 11  5 26 57  0
 0 16      0 30728148   2884 146236    0    0 21688  1540 34703 74375 13  4 23 59  0
 1 15      0 30683384   2884 147784    0    0 21508  1550 37559 81884 14  5 25 56  0
 2 10      0 30637192   2884 149372    0    0 21432  1543 37040 79743 14  4 23 59  0
 0 14      0 30594040   2884 151020    0    0 21508  1565 34071 72540 13  3 27 56  0
 3 14      0 30546980   2884 152640    0    0 21112  1591 35353 75712 14  4 24 59  0
 2 12      0 30503208   2884 154264    0    0 21092  1556 40000 86253 16  4 21 58  0
 0  9      0 30456892   2884 155840    0    0 21440  1568 39569 85279 16  5 25 55  0
 5 10      0 30411508   2884 157476    0    0 21364  1546 37928 82414 15  4 25 56  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  9      0 30365936   2884 159008    0    0 21368  1502 39628 85767 16  5 24 55  0
 1 15      0 30319932   2884 160660    0    0 21104  1583 38904 84371 16  5 22 57  0
 2 10      0 30275104   2884 162264    0    0 21256  1553 34944 75011 15  4 23 58  0
 1 12      0 30229968   2884 163872    0    0 21552  1601 37445 81527 15  4 22 58  0
 2 12      0 30184272   2884 165492    0    0 21456  1567 34642 74165 15  3 29 52  0
 3 12      0 30139384   2884 167188    0    0 21336  1605 36289 78007 16  5 25 55  0
 2  7      0 30093068   2884 168864    0    0 21228  1534 34731 74482 15  5 27 53  0
 4 11      0 30048056   2884 170500    0    0 21136  1611 36476 77892 15  6 22 58  0
 0 11      0 30001616   2884 172216    0    0 20976  1574 37140 80159 16  5 21 58  0
 2 12      0 29956044   2884 173912    0    0 21152  1638 40053 86658 16  5 24 55  0
 2  9      0 29906372   2884 175644    0    0 21088  1615 39966 87784 17  5 25 53  0
 2 10      0 29861732   2884 177376    0    0 21112  1719 40021 86375 17  6 23 54  0
 3 10      0 29814424   2884 179072    0    0 21136  1637 35084 76182 17  4 26 53  0
 1 12      0 29770032   2884 180820    0    0 21064  1604 38836 84193 17  5 24 54  0
 2  9      0 29723716   2884 182544    0    0 20964  1674 38475 84332 16  5 24 54  0
 2 10      0 29679076   2892 184316    0    0 21036  1802 37397 81209 17  5 26 52  0
 4  9      0 29632636   2892 186100    0    0 21208  1627 43422 95142 19  6 22 53  0
 4  6      0 29588864   2892 187828    0    0 20820  1683 39253 85647 18  5 25 52  0
 2 12      0 29544408   2892 189540    0    0 20628 22882 40103 87491 17  5 28 50  0
 1  8      0 29499892   2892 191264    0    0 21076  1648 39753 86099 17  6 25 52  0
 1  7      0 29450840   2892 193088    0    0 21052  1680 42237 93395 20  5 25 49  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 13      0 29404276   2892 194848    0    0 21052  1648 38528 84862 19  4 31 46  0
 0 16      0 29360008   2892 196620    0    0 20716  1701 39542 86057 19  5 26 50  0
 3  9      0 29313692   2892 198444    0    0 20828  5521 38253 83450 18  6 30 47  0
 3  9      0 29269300   2892 200224    0    0 20940  1681 40341 89010 19  6 28 48  0
 4 11      0 29222860   2892 202064    0    0 21040  1699 40122 88610 19  6 29 46  0
 2  8      0 29179212   2892 203868    0    0 20880  1666 36056 79783 17  6 34 44  0
 1 13      0 29132028   2892 205736    0    0 21004  1719 38041 83052 17  6 28 49  0
 1 13      0 29084968   2892 207584    0    0 20828  1692 41856 92325 19  5 28 47  0
 0 15      0 29041568   2892 209304    0    0 20876  1682 42395 93725 20  6 31 44  0
 3 14      0 28994680   2892 211256    0    0 20788  1764 42288 94215 20  6 30 45  0
 1 11      0 28949916   2892 213048    0    0 21020  1661 40127 88509 17  6 30 46  0
 1 10      0 28903848   2892 214944    0    0 20648  1730 42081 92989 19  7 30 45  0
 1  7      0 28859704   2892 216788    0    0 20848  1693 39423 87159 18  6 34 42  0
 1  9      0 28814008   2892 218560    0    0 20668  1654 39948 89404 18  5 31 45  0
 2  9      0 28767320   2892 220428    0    0 20864  1752 38692 85875 18  6 34 42  0
 1  9      0 28723424   2892 222328    0    0 20864  1694 40103 88175 19  5 33 43  0
 2 11      0 28676984   2892 224172    0    0 20912  1671 39816 88366 18  6 36 40  0
 3 13      0 28633212   2892 225972    0    0 20640  1656 44320 97769 18  6 35 41  0
 2 10      0 28586896   2892 227828    0    0 20964  1746 38365 84718 17  5 33 45  0
 5  7      0 28539944   2892 229716    0    0 20836  1696 39249 86173 18  5 30 46  0
 2 14      0 28495180   2892 231560    0    0 20656  1786 41629 92610 19  6 33 42  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 13      0 28449732   2892 233400    0    0 20944  1686 38496 84838 18  6 34 43  0
 3  9      0 28404596   2892 235348    0    0 20752  1771 40898 90609 19  6 32 43  0
 1  8      0 28359148   2892 237252    0    0 20660  1779 45509 101060 21  5 34 40  0
 3  9      0 28312212   2900 239172    0    0 20664  1782 41111 91309 18  7 34 41  0
 8  5      0 28268936   2900 241060    0    0 20536  1740 39525 88100 18  5 36 40  0
 6 12      0 28222992   2900 242948    0    0 20640  1790 43146 96426 21  6 29 44  0
 3 13      0 28179344   2900 244848    0    0 20780  1719 42920 95722 20  6 29 46  0
 1 12      0 28133028   2900 246740    0    0 20788  1714 43093 95993 20  5 31 44  0
 3  9      0 28086572   2900 248668    0    0 20444  1812 45719 101985 21  6 29 44  0
 1 13      0 28042304   2900 250572    0    0 20824  1705 41003 90699 18  5 33 43  0
 2 13      0 27996360   2900 252448    0    0 20720  1796 44177 98695 20  5 30 45  0
 3  7      0 27953828   2900 254396    0    0 19852 25968 44704 99730 22  5 32 42  0
 3 14      0 27907636   2900 256284    0    0 20616  1732 43692 97409 19  5 32 44  0
 1 14      0 27862064   2900 258244    0    0 20680  1865 42450 94442 20  5 31 44  0
 3 11      0 27817176   2900 260268    0    0 20632  1811 42689 95096 20  4 32 44  0
 3 12      0 27771232   2900 262180    0    0 20384  1783 43263 97064 20  5 33 42  0
 2 12      0 27725692   2900 264220    0    0 20376  6133 41633 92576 20  5 31 43  0
 2 10      0 27681176   2900 266248    0    0 20376  1807 44813 99017 21  5 31 43  0
 1 10      0 27635216   2900 268108    0    0 20456  1772 45538 100734 21  5 26 48  0
 2 14      0 27591072   2900 270100    0    0 20464  1814 39787 89132 19  5 31 45  0
 4  9      0 27545128   2900 272112    0    0 20392  1800 44326 99698 20  5 34 41  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 10      0 27498688   2900 274084    0    0 20604  1778 40711 90642 19  5 32 44  0
 1 10      0 27454048   2900 276052    0    0 20392  1863 42796 95736 21  4 29 46  0
 3 10      0 27409284   2900 278108    0    0 20280  1853 44720 100012 19  6 30 45  0
 4 14      0 27361604   2900 280160    0    0 20488  1742 37898 84265 17  4 35 44  0
 1  9      0 27317708   2900 282084    0    0 20428  1863 39838 89105 19  4 32 45  0
 1  8      0 27272136   2900 284100    0    0 20440  1774 43891 98434 19  5 32 44  0
 2 13      0 27227868   2900 286124    0    0 20520  1871 43817 98060 21  5 32 42  0
 1  8      0 27181536   2900 288216    0    0 20624  1794 39510 87875 18  4 36 41  0
 1  9      0 27135716   2900 290184    0    0 20280  1826 42874 96032 20  4 29 47  0
 3  7      0 27090952   2900 292224    0    0 20220  1856 46143 102914 20  5 31 44  0
 2  9      0 27044512   2900 294324    0    0 20432  1846 45169 101292 21  5 35 39  0
 1 11      0 26998320   2900 296348    0    0 20352  1866 46223 103223 21  4 32 43  0
 4  9      0 26954796   2908 298524    0    0 20320  1980 44663 99868 21  5 29 45  0
 4  7      0 26908108   2908 300608    0    0 20368  1875 44301 99661 20  4 27 48  0
 3 12      0 26861792   2908 302768    0    0 20208  1868 45818 103429 20  5 31 44  0
 5  8      0 26817400   2908 304788    0    0 20112  1863 45209 101233 21  5 33 42  0
 3  8      0 26770340   2908 306900    0    0 20072  1876 51124 114266 23  6 27 44  0
 8  5      0 26725992   2908 308956    0    0 19792  1877 46622 103859 21  5 29 46  0
 3  9      0 26680360   2908 311076    0    0 20376  1858 43359 96801 19  5 35 41  0
 3  9      0 26635036   2908 313108    0    0 20184  1890 44880 100972 20  4 30 46  0
 2 13      0 26588100   2908 315236    0    0 20528  1879 43669 97801 20  4 33 43  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 12      0 26544576   2908 317316    0    0 19948  1877 46298 103436 21  4 29 46  0
 4  9      0 26498012   2908 319332    0    0 20308  1885 44039 98450 19  5 34 42  0
 1  5      0 26451324   2908 321540    0    0 20348  1916 44800 100278 20  4 32 44  0
 2 12      0 26408172   2908 323668    0    0 20244  1882 46449 103560 19  5 31 45  0
 2 11      0 26363220   2908 325796    0    0 19556 28459 47717 107371 21  5 29 45  0
 1 11      0 26317400   2908 327800    0    0 20392  1859 43449 97017 19  5 35 41  0
 1 11      0 26273860   2908 329872    0    0 20104  1892 47146 105818 21  5 26 48  0
 1 13      0 26227544   2908 331996    0    0 20120  1853 42623 95274 18  5 30 47  0
 1  6      0 26181972   2908 334024    0    0 20192  1929 45342 102061 20  5 31 44  0
 3  6      0 26137580   2908 336164    0    0 20092  1879 46056 103571 21  5 28 46  0
 1 11      0 26090644   2908 338320    0    0 20308  1936 43769 98633 20  5 26 50  0
 3 10      0 26044700   2908 340532    0    0 20056  1946 43356 96456 18  5 30 47  0
 2  4      0 26000928   2908 342704    0    0 19964  1935 45977 103444 20  5 27 47  0
 1 13      0 25954364   2908 344856    0    0 20468  1900 43261 96843 19  5 28 49  0
 1 12      0 25908296   2908 347052    0    0 20392  1921 47436 106914 20  6 29 44  0
 2 13      0 25865020   2908 349120    0    0 20592  1880 44738 100383 19  4 33 43  0
 2 12      0 25819448   2908 351192    0    0 20144  1857 46273 103839 18  6 32 44  0
 1 13      0 25771272   2908 353480    0    0 20076  2041 46596 104549 20  5 29 46  0
 2 11      0 25728740   2908 355604    0    0 19972  1934 49972 112020 21  6 26 48  0
 0 12      0 25683664   2908 357768    0    0 19944  1976 52017 117792 22  6 28 43  0
 4 13      0 25636232   2908 359940    0    0 19972  1986 48888 111776 21  5 28 47  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 11      0 25589916   2912 362144    0    0 20396  1955 44632 100050 20  5 29 46  0
 5  6      0 25546020   2916 364404    0    0 20012  2018 45984 101754 19  6 28 48  0
 2 10      0 25499580   2916 366588    0    0 20300  1899 48295 108020 21  5 31 44  0
 4  8      0 25454380   2916 368756    0    0 19888  1953 46532 104958 18  6 31 45  0
 1  7      0 25410484   2916 370836    0    0 20148  1892 47805 107652 19  5 27 49  0
 2 10      0 25364648   2916 373092    0    0 19944  1958 50769 114622 22  6 26 46  0
 0 13      0 25318828   2916 375300    0    0 19944  1970 46970 104975 19  6 30 46  0
 4  5      0 25274808   2916 377440    0    0 19764  1976 49336 110896 21  6 30 44  0
 8  5      0 25227872   2916 379620    0    0 20328  1894 44118 98578 18  4 28 49  0
