procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 218408   3072 29851048    0    0  5115  7988   75  491  7  4 56 34  0
 1 15      0 238288   3072 29664048    0    0 95557 55342 25170 41701 10  6 39 45  0
 0 12      0 237104   3072 29619464    0    0 44048 39081 11430 19241  4  3 49 44  0
 2 15      0 272196   3072 29535980    0    0 43952 42097 15739 26487  6  3 29 62  0
 0 12      0 313472   3072 29440568    0    0 44288 32842 15203 25849  4  3 27 66  0
 7  8      0 311780   3072 29401512    0    0 44048 38002 15141 25175  4  3 11 82  0
 1 15      0 312276   3072 29350472    0    0 43968 42121 18139 31560  5  3  7 84  0
 0 12      0 307620   3072 29311908    0    0 44384 29975 13981 22744  5  2  7 86  0
 0 14      0 310992   3072 29262000    0    0 44384 33845 13228 21322  4  3 12 81  0
 1 11      0 312376   3072 29211272    0    0 43944 40080 14627 24580  4  3 17 76  0
 1 13      0 313816   3072 29160568    0    0 44784 25868 12734 20283  3  3  9 84  0
 1 11      0 312180   3072 29116712    0    0 43792 40161 14573 24588  4  3 21 73  0
 0 14      0 312720   3072 29072696    0    0 44000 38168 13764 22916  3  3 10 84  0
 0 12      0 313100   3072 29022932    0    0 44192 34174 14201 23909  4  4  9 83  0
 0 16      0 308124   3072 28984712    0    0 44272 38044 12973 20936  3  3  8 86  0
 0 14      0 309584   3072 28928880    0    0 43280 47495 14246 23883  4  4 13 79  0
 1 13      0 309568   3072 28891368    0    0 44144 32983 14994 25558  4  3 12 82  0
 0 16      0 313560   3072 28835448    0    0 43328 46311 14152 23599  3  3 14 80  0
 2 13      0 309592   3072 28797804    0    0 44928 22668 14059 23659  4  3 11 82  0
 0 10      0 308924   3072 28754112    0    0 43488 45324 14516 24563  4  3 18 75  0
 0 16      0 309564   3072 28704656    0    0 43888 34385 16676 29052  4  3  9 85  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 15      0 309780   3072 28661304    0    0 44048 38135 13855 23095  4  3 19 74  0
 1 15      0 311804   3072 28612020    0    0 45328 17431 14831 25118  3  3 20 74  0
 0 14      0 310704   3072 28568980    0    0 44032 34015 13247 22148  4  4  7 85  0
 0 16      0 308424   3072 28526184    0    0 43952 38235 14956 25837  5  3  5 88  0
 1 11      0 315008   3072 28470948    0    0 44416 31068 14151 24016  3  3 12 82  0
 0 16      0 310700   3080 28434036    0    0 40480 40222 14128 24643  3  3 11 83  0
 1 11      0 315980   3080 28386176    0    0 40544 40966 13724 23155  3  3 12 82  0
 0 14      0 310708   3080 28349240    0    0 40928 40686 14222 25021  3  3 15 78  0
 2 12      0 312840   3080 28299856    0    0 40016 53295 15483 27246  3  3 17 77  0
 0 16      0 312764   3080 28258204    0    0 39328 65524 14916 25882  4  3 14 79  0
 2 14      0 311740   3080 28221676    0    0 40560 44767 13972 24114  4  3 10 83  0
 0 14      0 312664   3080 28174132    0    0 40368 48603 17431 31567  4  3 14 80  0
 0 14      0 311844   3080 28131112    0    0 41584 31606 15243 26303  2  4  9 85  0
 0 15      0 308492   3080 28095488    0    0 40496 50901 14465 24479  3  3 11 83  0
 0 15      0 308092   3080 28047396    0    0 41088 40781 14643 25553  3  3 10 84  0
 1 12      0 309996   3080 28005800    0    0 40880 47793 13314 22368  3  3 14 80  0
 0 15      0 309928   3080 27963804    0    0 41392 39483 16059 28215  3  3 11 82  0
 0 14      0 312080   3080 27915080    0    0 40608 47969 14934 25815  3  3  9 85  0
 0 16      0 312148   3080 27873292    0    0 41392 41848 15042 26132  3  2 18 77  0
 1 14      0 309888   3080 27825712    0    0 41120 37953 14546 25132  3  3 14 81  0
 0 15      0 310696   3080 27790964    0    0 41200 39629 15684 27860  3  3  8 86  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 15      0 312756   3080 27742288    0    0 40304 52341 15270 27200  3  3 10 84  0
 0 15      0 310160   3080 27701220    0    0 41760 31519 19824 37294  3  4 14 79  0
 1 16      0 307228   3080 27666456    0    0 40896 51840 15552 27192  3  2 12 82  0
 1 15      0 310720   3080 27624100    0    0 41344 39137 14973 26368  3  3  7 87  0
 0 13      0 311708   3080 27577244    0    0 40448 51704 16128 28418  3  3 10 83  0
 1 13      0 310564   3080 27536044    0    0 41840 36628 13508 22500  2  3 21 73  0
 2 12      0 309300   3080 27495024    0    0 41696 36858 15613 27136  3  2 18 76  0
 1 13      0 312212   3080 27448440    0    0 41568 38821 15765 27885  4  3 15 78  0
 1 11      0 308640   3080 27401820    0    0 40224 54254 17856 32637  4  4 10 83  0
 0 13      0 311136   3080 27360404    0    0 41232 44771 15248 27015  3  3 12 81  0
 1 12      0 310076   3080 27314028    0    0 41744 37518 15462 27008  4  3 23 70  0
 0 16      0 310704   3080 27273540    0    0 41216 42988 17391 30994  3  4 13 80  0
 0 15      0 312976   3080 27226804    0    0 41936 34766 14096 23981  4  4 16 76  0
 2 10      0 312252   3080 27186620    0    0 41920 39655 13731 23171  3  4 12 81  0
 0 12      0 310004   3088 27145816    0    0 38704 46435 14735 25766  4  3 20 73  0
 2 14      0 310560   3088 27105224    0    0 38096 53665 14088 24784  3  2 16 79  0
 0 15      0 309360   3088 27065492    0    0 39104 40932 16126 28763  4  3 11 81  0
 1 13      0 309500   3088 27024776    0    0 38160 58874 16819 30093  5  4 13 79  0
 0 13      0 310060   3088 26984944    0    0 38304 58487 15774 28580  4  3 15 78  0
 0 12      0 312080   3088 26938492    0    0 38896 54323 14847 26381  4  3  8 86  0
 2 13      0 310276   3088 26904372    0    0 38448 55703 16223 29466  5  4 12 80  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 13      0 309328   3088 26858476    0    0 39632 35239 15540 27450  5  4 21 71  0
 0 15      0 311108   3088 26813104    0    0 39168 43585 16906 31082  5  4 22 69  0
 3 13      0 313456   3088 26772632    0    0 38512 51678 17385 32030  5  4 17 75  0
 0 16      0 303724   3088 26744488    0    0 40000 35142 14763 25824  5  3 10 82  0
 3 11      0 312548   3088 26693960    0    0 38560 54776 18683 35299  6  4 21 70  0
 2 10      0 310276   3088 26654552    0    0 40160 31856 16560 30272  6  4 19 72  0
 0 13      0 307912   3088 26620168    0    0 38768 51463 16958 30702  6  3  8 83  0
 0 15      0 308072   3088 26575808    0    0 39120 43322 16818 30713  6  3  7 83  0
 1 15      0 310052   3088 26536544    0    0 40240 30698 18785 34887  6  5 13 76  0
 1 14      0 312560   3088 26485420    0    0 40384 30354 16780 31128  6  3 16 75  0
 0 15      0 310784   3088 26452612    0    0 41056 21859 14397 24697  5  4 13 78  0
 2 12      0 310848   3088 26412928    0    0 40560 30289 14984 26298  5  4  6 85  0
 0 14      0 311064   3088 26367888    0    0 40224 34270 16982 31378  7  3 14 76  0
 0 13      0 312492   3088 26323652    0    0 39728 38711 16676 30372  7  4  9 80  0
 0 13      0 309544   3088 26279876    0    0 40496 26268 19510 36708  7  3  9 80  0
 1 13      0 311172   3088 26240900    0    0 41424 21536 17959 32581  7  4 10 79  0
 0 14      0 310980   3088 26196312    0    0 41824 13612 16357 29438  7  4 19 71  0
 1 11      0 311748   3088 26151848    0    0 40960 17819 16885 30667  6  4 21 68  0
 1 11      0 308872   3088 26106920    0    0 42096  8959 17898 32387  6  5 19 70  0
 1 14      0 312428   3088 26058540    0    0 42256  8746 17984 32820  6  4 11 80  0
 1 14      0 309696   3088 26019448    0    0 42368  9002 18826 35762  7  4 12 77  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 13      0 309944   3088 25975672    0    0 41648 12900 17630 32152  7  3 16 73  0
 2 13      0 310444   3088 25931808    0    0 42160  8670 17306 31800  6  5 10 79  0
 3 10      0 304596   3088 25893164    0    0 40544 12158 17234 31473  6  4 11 79  0
 0 16      0 309912   3096 25843652    0    0 40704 11770 16882 30412  6  4 15 76  0
 0 10      0 311616   3096 25799980    0    0 41008 11526 17153 31054  7  4 14 76  0
 3 11      0 309080   3096 25762728    0    0 40864 11043 17974 32898  6  4 19 70  0
 0 13      0 309372   3096 25718432    0    0 40352 17584 17806 33396  7  5 13 76  0
 1 15      0 309872   3096 25675624    0    0 40880 11387 16483 29972  5  4 10 81  0
 0 12      0 308748   3096 25632644    0    0 40544 15431 16560 30108  6  5  9 80  0
 0 14      0 311148   3096 25589000    0    0 40784 15179 18856 34750  6  5 18 71  0
 2 14      0 312364   3096 25540512    0    0 40976 14781 16058 28974  7  4 19 70  0
 0 14      0 308808   3096 25508616    0    0 40720 14875 16727 29588  7  4 11 78  0
 2 14      0 308672   3096 25466052    0    0 40720 18998 18153 33753  6  3  7 84  0
 1 11      0 309508   3096 25417676    0    0 40784 15014 19677 36611  7  4 13 77  0
 1 14      0 313424   3096 25369620    0    0 41136 14589 16485 29846  6  3  9 82  0
 0 15      0 308600   3096 25336948    0    0 40800 18491 18577 35083  6  4 17 73  0
 1 13      0 308540   3096 25289868    0    0 41728  9966 17282 31762  7  4 14 75  0
 2 14      0 308324   3096 25247796    0    0 40928 14527 20270 38309  7  4 12 77  0
 1 14      0 308332   3096 25205636    0    0 41056 14399 19622 36851  7  4 10 80  0
 0 15      0 307500   3096 25151380    0    0 41024 14093 19664 36555  6  4 13 77  0
 1 13      0 309408   3096 25114684    0    0 41472 10131 18490 34169  6  4 14 76  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 13      0 309208   3096 25072664    0    0 41232 14110 17756 32796  6  4 14 76  0
 0 12      0 313400   3096 25025008    0    0 40896 14650 18229 33521  6  4 10 81  0
 1 13      0 315388   3096 24978508    0    0 40752 14977 19934 35245  6  5 12 78  0
 1 14      0 306060   3096 24941172    0    0 40592 15114 21123 40381  6  3 14 77  0
 1 10      0 309728   3096 24899656    0    0 40768 15174 17206 31263  6  3 15 76  0
 1 15      0 312084   3096 24853700    0    0 40128 16159 18156 33728  5  4 13 79  0
 0 15      0 309124   3096 24811864    0    0 40608 11552 16030 28267  6  3 11 80  0
 0 10      0 306408   3096 24774784    0    0 40720 11434 17394 32041  5  3 11 80  0
 0 15      0 311876   3096 24723936    0    0 40752 11497 17080 31410  5  3 18 74  0
 2 15      0 309592   3096 24682376    0    0 40608 15137 18041 31489  5  3 15 76  0
 1 10      0 309564   3096 24641688    0    0 40576 15140 19800 37733  6  3 12 79  0
 0 16      0 311668   3096 24595448    0    0 39472 17790 18914 34067  6  3 15 76  0
 0 14      0 307240   3104 24564392    0    0 39488 21394 18940 35464  6  4 14 77  0
 2 12      0 311184   3104 24518028    0    0 40064 13344 19523 36844  5  4 17 74  0
 0 13      0 305736   3104 24477484    0    0 39712 13486 18454 34440  5  4 13 79  0
 1 10      0 307828   3104 24436292    0    0 39504 13458 19287 36283  5  3 17 75  0
 0 15      0 311116   3104 24391124    0    0 39632 20590 18343 34241  5  3 20 71  0
 3 14      0 311184   3104 24354796    0    0 39424 21189 16996 31458  4  4 14 77  0
 2 10      0 307412   3104 24320588    0    0 39760 13186 20044 36737  5  3 10 82  0
 0  9      0 309576   3104 24274120    0    0 40176 12785 16198 29204  4  3 15 78  0
 0 13      0 311472   3104 24223964    0    0 40080 12975 20830 39488  5  4 13 78  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 12      0 309272   3104 24188676    0    0 39760 17042 20218 38220  6  4 12 78  0
 0 14      0 310704   3104 24143580    0    0 39968 13074 19873 37458  6  4 16 74  0
 3 12      0 309612   3104 24102840    0    0 39680 17029 20960 39834  5  4 15 76  0
 1 15      0 308036   3104 24057548    0    0 39920 13077 20411 38084  5  3 11 81  0
 0 15      0 310476   3104 24016712    0    0 40080 12777 18238 34189  4  4 12 80  0
 1 14      0 311464   3104 23972164    0    0 39424 20918 22257 42690  6  4 13 77  0
 1 12      0 309176   3104 23937112    0    0 39488 21377 19272 36197  5  4 11 80  0
 1 15      0 305820   3104 23892220    0    0 39712 13601 19678 38145  5  3 13 79  0
 0 13      0 309800   3104 23847464    0    0 39824 13585 20173 38522  5  3 18 75  0
 4 11      0 308788   3104 23808620    0    0 39536 13885 20078 38725  4  4 11 81  0
 0 12      0 306364   3104 23768708    0    0 38800 22355 21899 42890  5  4 11 80  0
 2 11      0 311760   3104 23715396    0    0 38896 18410 21203 40779  6  3 13 79  0
