procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 31586700   2932 118424    0    0  3047  3068    5   11 27  7 44 21  0
 1 12      0 31419192   2932 128536    0    0 126260  3324 45425 138850 36  9 23 32  0
 0 10      0 31372504   2932 130880    0    0 25312  1844 45956 98550 20  4 29 47  0
 1  7      0 31321540   2932 132928    0    0 25104  1980 48523 104625 23  6 25 47  0
 4  9      0 31265428   2932 135412    0    0 24984  2083 50952 110574 22  5 24 49  0
 2 11      0 31203032   2932 137144    0    0 24756  2082 54267 118541 24  7 21 48  0
 4 11      0 31151520   2932 139920    0    0 24608  2191 50793 111489 23  6 25 46  0
 2 13      0 31096400   2932 142336    0    0 24392  2227 52362 114406 23  7 23 47  0
 3 13      0 31041404   2932 145208    0    0 24280  2278 54142 119459 25  7 21 46  0
 1 12      0 30987648   2932 147360    0    0 24080  2348 53420 118336 26  5 21 48  0
 5  8      0 30931784   2932 149440    0    0 23952  2259 54153 118419 24  6 23 47  0
 2 11      0 30879828   2932 152408    0    0 23788  2379 58192 128852 27  7 18 47  0
 1  9      0 30824956   2932 155036    0    0 23880  2378 57874 128497 28  5 19 47  0
 1  9      0 30770580   2932 157664    0    0 23428  2426 58237 128709 26  7 19 48  0
 3  9      0 30716328   2932 159960    0    0 23900  2452 59729 131822 28  7 18 47  0
 3 11      0 30659508   2932 163180    0    0 23608  2610 59875 133053 28  9 17 46  0
 8  5      0 30606452   2932 166080    0    0 23440  2528 66380 148473 31  9 17 44  0
 2  9      0 30552448   2932 168836    0    0 23380  2545 63687 142993 31  8 17 44  0
 5  9      0 30497700   2932 171672    0    0 23640  2477 62533 138946 28  8 17 47  0
 3  8      0 30445124   2932 174488    0    0 23420  2626 61739 136991 30  7 18 45  0
 4  7      0 30389260   2932 177884    0    0 23348  2592 62208 139630 29  8 20 43  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  4      0 30335504   2932 180896    0    0 23220  2721 66883 152736 34  9 17 41  0
 2 12      0 30281128   2932 183996    0    0 23104  3224 60304 135858 31  7 19 43  0
 3  9      0 30226504   2932 187032    0    0 23148  2757 66704 151296 33  9 17 41  0
 5  9      0 30171508   2940 190192    0    0 23220  2801 63515 143434 31  8 18 43  0
 0  9      0 30115532   2940 192904    0    0 23148  2723 64380 145700 33  8 17 42  0
 2 11      0 30063608   2940 196880    0    0 22932  2911 70052 159727 36  9 15 40  0
 8  7      0 30011836   2940 199724    0    0 22100 34405 68871 157055 34  9 17 40  0
 2 11      0 29957832   2940 202928    0    0 22804  2902 72887 166801 38  9 16 37  0
 5  7      0 29903952   2940 206220    0    0 22992  2888 69209 156773 35  9 16 40  0
 3 10      0 29850692   2940 209544    0    0 22744  3073 73985 171450 38 11 16 35  0
 3  5      0 29796192   2940 213204    0    0 22768  2993 69104 157627 36 10 17 38  0
 1 10      0 29743056   3080 216608    0    0 22800  3056 71077 164386 38 10 15 37  0
 3  9      0 29689548   3084 220228    0    0 22504  3152 73882 170054 40 11 14 35  0
 5  4      0 29636536   3084 223736    0    0 22524  3093 73101 167391 37 10 16 36  0
 7  4      0 29578736   3084 227724    0    0 22264  3120 74945 172118 38 11 16 35  0
 4  5      0 29526588   3084 231308    0    0 22304  3270 75513 176547 41 12 13 34  0
 2  4      0 29474072   3084 234568    0    0 22264  3226 76636 180503 42 12 14 32  0
 6  6      0 29420936   3084 238752    0    0 22372  3230 71895 165948 40  9 15 36  0
 7  7      0 29366684   3084 242124    0    0 22308  3301 74853 174837 43 10 15 32  0
 7  9      0 29311252   3084 246852    0    0 22048  3334 75858 177579 42 10 15 32  0
 3  5      0 29258240   3128 250740    0    0 22188  3417 76520 178719 41 12 16 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  9      0 29204856   3128 254668    0    0 22056  3452 76911 180787 43 10 15 31  0
10  2      0 29150604   3128 259176    0    0 21780  3585 76452 179087 44 11 15 30  0
 8  8      0 29095916   3128 262584    0    0 22036  3475 78907 185934 46 11 14 29  0
 5  6      0 29041752   3128 267040    0    0 21884  3637 79438 189588 47 12 14 27  0
 0  8      0 28990992   3128 271204    0    0 21600  3639 77435 183770 45 12 14 29  0
11  2      0 28938600   3128 274976    0    0 21340  3723 82448 199879 49 13 14 25  0
14  3      0 28885340   3128 279760    0    0 21400  3908 81591 198280 51 13 13 23  0
 5  5      0 28832700   3128 283676    0    0 21468  3849 79054 190706 50 11 13 26  0
 4  5      0 28780556   3128 287856    0    0 20504 40986 77104 187251 46 12 16 25  0
 6  6      0 28729032   3128 292576    0    0 21136  3848 84978 207138 52 13 12 23  0
 9  1      0 28676204   3128 297956    0    0 20916  4115 81175 200866 52 15 12 22  0
 5  6      0 28624804   3128 302636    0    0 20608  4190 83860 206863 52 15 13 19  0
14  2      0 28572472   3136 306836    0    0 20544  4193 87047 218719 56 16 11 17  0
 6  4      0 28519732   3136 311936    0    0 20816  4261 84026 207314 56 13 12 19  0
 8  2      0 28469780   3136 316484    0    0 20016  4425 85686 214335 56 16 12 16  0
13  4      0 28420240   3136 321356    0    0 19720 19383 86015 218283 57 16 11 16  0
10  5      0 28368156   3136 326600    0    0 19800  4597 85879 220633 59 17 11 14  0
 9  0      0 28319484   3136 331672    0    0 19616  4640 85466 218311 60 15 11 14  0
 7  3      0 28268392   3136 336328    0    0 19672  4619 86995 222239 59 17 10 14  0
 4  6      0 28216556   3136 341652    0    0 19776  4618 85708 219599 60 15 11 15  0
 5  4      0 28167760   3136 346824    0    0 19408 15654 84130 212261 59 15 11 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  2      0 28116668   3136 352616    0    0 18996  4997 84899 218080 61 16 10 12  0
13  1      0 28067064   3136 357056    0    0 18864  4971 85368 221654 63 16 10 11  0
14  1      0 28019868   3136 362884    0    0 17752  5385 86215 228572 64 19  8  8  0
16  2      0 27971192   3136 367904    0    0 19124  5089 84011 216234 60 18 11 12  0
 4  2      0 27923200   3136 374368    0    0 17492  5467 87356 231630 67 17  8  7  0
 9  4      0 27873596   3136 378964    0    0 18296  5270 84023 218593 62 16 10 11  0
16  0      0 27827404   3136 385388    0    0 18372  5370 87182 225869 65 16 10  9  0
 8  4      0 27780404   3136 391032    0    0 17256  5522 87095 230821 65 19  8  8  0
17  1      0 27733404   3136 396600    0    0 17140  5690 86390 229580 66 20  9  6  0
13  0      0 27687644   3136 402652    0    0 17000  5730 86027 232986 68 18  8  6  0
 8  6      0 27641016   3136 408540    0    0 16796  5854 87585 230962 66 19  8  7  0
11  3      0 27597800   3136 413484    0    0 16324  5907 87522 233458 67 19  8  6  0
11  0      0 27551740   3136 419380    0    0 15912  6095 87688 236380 69 19  7  5  0
 4  1      0 27509920   3136 426120    0    0 15704 38716 83649 226845 66 18  9  6  0
13  1      0 27466516   3136 431384    0    0 15792  6304 86993 234236 71 18  7  4  0
11  1      0 27422492   3136 437860    0    0 15632  6338 85334 232099 69 19  7  4  0
10  0      0 27379832   3136 443148    0    0 15256  6399 87170 238920 70 20  6  3  0
13  0      0 27337668   3136 449508    0    0 14556  6588 84300 235595 70 21  6  3  0
15  2      0 27295504   3136 455704    0    0 14936  6640 85263 231462 70 19  8  4  0
13  2      0 27254208   3136 461864    0    0 14512  6496 86242 237030 70 21  6  4  0
13  0      0 27212292   3136 467944    0    0 14524  6733 84224 235150 71 21  6  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  3      0 27171988   3144 474636    0    0 13860  6929 82544 233085 72 19  6  2  0
 9  3      0 27133420   3164 480824    0    0 13452  7052 85856 238342 72 22  5  2  0
18  0      0 27098868   3164 487536    0    0 12396  6582 83251 232439 71 19  7  3  0
13  1      0 27060176   3164 493132    0    0 13068  7026 88045 242232 74 20  4  2  0
15  1      0 27023824   3164 499764    0    0 12084  7146 87610 239072 74 20  4  2  0
 9  2      0 26986124   3164 505432    0    0 12628  6904 86989 239147 72 21  5  2  0
15  3      0 26950904   3164 512116    0    0 11864  7093 86928 240113 73 21  4  2  0
17  0      0 26914320   3164 518444    0    0 12032  7166 85503 239208 73 20  4  2  0
17  1      0 26859556   3164 523420    0    0 10388 71232 75211 211527 74 19  5  2  0
14  1      0 26818812   3164 529756    0    0 10712 36296 78021 214883 77 18  3  1  0
12  2      0 26773796   3164 536076    0    0 20344 11714 81882 229401 73 21  4  2  0
15  1      0 26727292   3164 542388    0    0 18316  6865 85574 235908 71 23  4  2  0
16  1      0 26683500   3164 547920    0    0 16664  6949 85722 237484 74 21  4  2  0
 7  2      0 26642080   3164 554952    0    0 14844  7093 85320 237114 73 21  4  2  0
 5  0      0 26602272   3164 560384    0    0 13912  6796 85310 237355 72 22  4  2  0
14  3      0 26565132   3164 567480    0    0 13224  7105 85026 235526 74 20  4  2  0
14  1      0 26527184   3164 573912    0    0 12400  6899 84510 237211 76 19  4  2  0
11  1      0 26493204   3164 579572    0    0 11156  6791 85447 238377 74 21  4  2  0
17  2      0 26458852   3164 585692    0    0 11148  6755 84710 237468 73 21  5  1  0
16  1      0 26424748   3164 591900    0    0 11072  6863 86292 240936 75 20  4  2  0
12  1      0 26393560   3164 598272    0    0 10948  6663 84929 235925 74 19  5  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  2      0 26360820   3164 604468    0    0 10284  6697 85178 235682 74 20  5  1  0
16  1      0 26328436   3164 610088    0    0 10396  7166 85223 237661 74 21  4  1  0
14  1      0 26297804   3164 616476    0    0  9432  6976 86724 239508 74 21  4  1  0
13  1      0 26268040   3164 622812    0    0  9432 47990 79854 229546 72 19  7  2  0
13  0      0 26238276   3164 628788    0    0  8780  6832 85506 240937 76 19  3  1  0
15  0      0 26208512   3164 634888    0    0  9316  7053 86109 237585 73 21  4  1  0
15  0      0 26179864   3164 641624    0    0  8652  6924 82933 234649 74 21  4  1  0
16  1      0 26150348   3164 648152    0    0  8556  7388 82793 236556 74 21  4  1  0
12  1      0 26121700   3164 654120    0    0  8196  7008 85567 239654 74 21  4  1  0
12  0      0 26092928   3164 660148    0    0  8676  7104 86335 239325 74 20  4  1  0
15  1      0 26066512   3164 666828    0    0  7584  6928 86409 238376 74 20  4  1  0
15  1      0 26040452   3172 673728    0    0  7180  6957 86765 241047 76 19  4  1  0
16  2      0 26015028   3172 679288    0    0  7240  6935 86648 239885 74 20  4  1  0
13  0      0 25989232   3172 686072    0    0  7060  7173 85835 236522 74 21  4  1  0
16  1      0 25963932   3172 692380    0    0  6812  6831 86793 240050 74 21  4  1  0
14  0      0 25938632   3172 698576    0    0  6976  6895 84258 234343 75 19  5  1  0
18  1      0 25914696   3172 704412    0    0  6164  6815 85478 237923 74 20  4  1  0
16  2      0 25890248   3172 711228    0    0  6672 46753 84224 236001 73 20  5  1  0
14  3      0 25865940   3172 717476    0    0  6136  9236 85877 241173 72 23  4  1  0
18  0      0 25842128   3172 723840    0    0  6152  6966 85371 238939 75 19  4  1  0
15  1      0 25819060   3172 729904    0    0  6336  6891 86153 238744 74 21  4  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 25796224   3172 735908    0    0  5652  7015 84848 237167 75 20  4  1  0
11  1      0 25773900   3172 742568    0    0  5308  7149 86740 239209 75 20  4  1  0
14  1      0 25752444   3172 748592    0    0  5288  6883 86634 242253 75 21  3  1  0
13  1      0 25731112   3172 754700    0    0  5064  6699 82292 234056 73 21  5  1  0
13  1      0 25709656   3172 761044    0    0  5124  6731 85022 240247 74 21  4  1  0
17  0      0 25689936   3172 766892    0    0  4560  6851 86865 241718 73 22  4  1  0
16  1      0 25668420   3172 773324    0    0  5180  6901 83830 237012 74 21  4  1  0
16  1      0 25647956   3172 779752    0    0  4740  7014 85253 237177 73 21  5  1  0
 9  0      0 25627368   3172 785812    0    0  4904  7123 85948 238828 74 21  4  1  0
15  0      0 25607896   3172 792544    0    0  4140  6504 83385 232701 72 20  7  1  0
15  2      0 25587652   3172 798252    0    0  4604  6784 82515 230361 74 19  6  1  0
18  1      0 25567544   3172 805052    0    0  4172  6959 86222 239877 74 21  4  1  0
14  1      0 25548552   3172 811132    0    0  4204  7008 86766 239915 76 20  4  1  0
15  1      0 25529104   3172 816764    0    0  4176 49370 83154 233630 72 21  6  1  0
13  1      0 25510052   3172 823504    0    0  4180  7145 85935 239762 76 19  4  1  0
20  1      0 25489836   3172 830056    0    0  4040  6831 86719 239388 75 21  4  1  0
15  0      0 25471108   3172 836628    0    0  3956  6626 85937 242190 75 20  4  1  0
16  1      0 25452488   3172 842440    0    0  4088  6870 84604 235497 76 19  5  1  0
