procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 31588160   3068 118996    0    0  3043  3649   23   19 16  5 54 24  0
14  5      0 31353052   3068 128008    0    0 221388  1484 21095 56823 17  5 20 58  0
 1  9      0 31237164   3112 130460    0    0 54768  1986 43847 93880 19  6 33 41  0
 3  9      0 31172808   3112 131848    0    0 33928  1451 38680 82237 16  4 37 43  0
 1 12      0 31113596   3112 133316    0    0 29944  1547 34564 73974 14  4 37 45  0
 2 10      0 31057052   3112 134880    0    0 28700  1595 35299 76135 15  4 38 42  0
 1 15      0 31001808   3112 136492    0    0 27956  1644 37612 80443 14  5 23 58  0
 3 10      0 30947496   3112 138132    0    0 27256  1693 40661 88211 16  5 23 57  0
 1 13      0 30891632   3112 139896    0    0 26964  1712 39528 86044 17  4 26 53  0
 1 14      0 30836512   3112 141656    0    0 26240  2304 41693 90541 18  4 19 59  0
 2 13      0 30781952   3112 143444    0    0 26320  1791 44366 95905 19  5 17 58  0
 2 12      0 30725840   3112 145244    0    0 26544  1759 41715 90330 18  5 22 56  0
 2 11      0 30673264   3112 147124    0    0 26192  1842 45881 100861 21  5 18 56  0
 7  7      0 30617648   3112 149012    0    0 25884  1868 42862 93446 17  5 22 56  0
 2 15      0 30563024   3112 150908    0    0 25932  1817 46639 101877 19  6 18 57  0
 3 12      0 30510076   3112 152744    0    0 25924  1869 41845 91516 18  5 21 56  0
 1 11      0 30454212   3112 154776    0    0 25748  1908 44378 96187 19  5 23 53  0
 1  9      0 30400768   3112 156696    0    0 25436  1834 43611 95686 18  6 21 55  0
 4 10      0 30345648   3112 158720    0    0 25692  1916 45505 100877 20  5 23 52  0
 4  7      0 30289660   3112 160660    0    0 25600  1862 46365 101460 20  6 21 54  0
 5  7      0 30236712   3112 162636    0    0 25436  1922 46964 104360 21  5 21 53  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  9      0 30181220   3112 164700    0    0 25360  1958 43048 95511 18  6 23 53  0
 2 14      0 30125852   3112 166712    0    0 25288  1829 44914 98604 19  6 24 51  0
 1 10      0 30072284   3112 168716    0    0 25172  1942 47272 105666 21  6 26 48  0
 1 15      0 30017784   3112 170748    0    0 25508  1912 44374 97986 20  5 26 49  0
 3 12      0 29964092   3112 172764    0    0 25588  2451 44262 98395 21  5 26 48  0
 2  5      0 29908476   3120 174768    0    0 25692  1930 48632 107400 21  5 24 50  0
 3 10      0 29855032   3120 176812    0    0 25276  1987 44979 99870 20  5 27 48  0
 4  7      0 29798672   3120 178956    0    0 25372  1918 44995 99768 20  5 21 53  0
 2 11      0 29743180   3120 181000    0    0 25528  1970 43025 94893 18  6 26 50  0
 2 12      0 29691472   3120 183036    0    0 24816 25663 45691 100134 21  5 22 52  0
 2  9      0 29637220   3120 185196    0    0 24908  2019 47119 104552 21  5 25 49  0
 5  5      0 29581480   3120 187388    0    0 25036  2017 46500 103717 21  5 23 51  0
 4  7      0 29528904   3120 189516    0    0 25140  2027 50854 112898 23  6 22 49  0
 1  7      0 29473660   3120 191580    0    0 25200  1995 47564 106045 21  5 26 48  0
 5  9      0 29418912   3124 193712    0    0 25312  1974 48936 108198 22  6 23 49  0
 1 13      0 29366212   3124 195900    0    0 25064  2064 50725 113473 23  6 23 48  0
 1  9      0 29310224   3124 198060    0    0 25192  2012 50144 110983 23  5 23 48  0
 3  9      0 29255352   3124 200264    0    0 24964  2013 47936 105820 22  6 23 49  0
 2 10      0 29202032   3124 202508    0    0 25064  2117 51605 116535 24  6 24 46  0
 3  6      0 29147036   3124 204560    0    0 25500  1985 46671 103443 20  7 26 47  0
 3  7      0 29091420   3124 206804    0    0 25424  2040 48605 108464 23  5 25 46  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 12      0 29038348   3124 209020    0    0 25156  2126 48526 108961 21  6 24 49  0
 1 13      0 28982732   3124 211240    0    0 25276  2032 48420 108336 22  7 23 49  0
 4 12      0 28927240   3124 213432    0    0 24748  2015 50882 113590 24  6 25 45  0
 2  6      0 28873484   3124 215652    0    0 24980  2118 48318 108947 22  7 24 47  0
 1 11      0 28819792   3124 217912    0    0 25296  2017 45218 100582 22  5 24 49  0
 3 13      0 28764920   3124 220204    0    0 24848  2092 46611 103372 22  5 27 47  0
 2  9      0 28709800   3124 222396    0    0 24760  2107 50579 113796 23  7 25 46  0
 2 11      0 28650968   3124 224616    0    0 25308  2058 50834 113930 21  7 25 47  0
 1  9      0 28596204   3124 226912    0    0 24664  2106 49872 111082 23  5 21 50  0
 8 10      0 28542200   3124 229216    0    0 24736  2113 47269 105847 22  6 26 46  0
 1 13      0 28486460   3124 231548    0    0 24684  2110 49493 110221 23  6 23 49  0
 1 13      0 28433388   3124 233780    0    0 24812  2114 47859 105876 22  6 21 50  0
 0 12      0 28379012   3124 236148    0    0 24552  2142 51057 114759 23  7 23 47  0
 1  6      0 28323520   3124 238484    0    0 24588  2161 50311 111907 23  5 24 48  0
 3 12      0 28268276   3124 240796    0    0 24636  2100 52245 117144 23  7 22 48  0
 4 13      0 28215080   3132 243128    0    0 25120  2191 47550 105753 22  7 24 47  0
 4  9      0 28160828   3132 245520    0    0 24512  2194 53881 120903 25  6 22 47  0
 5  9      0 28102536   3132 247904    0    0 25136  2110 50859 113782 24  6 24 47  0
 4  8      0 28051388   3132 250084    0    0 23900 31026 54343 123217 26  6 24 45  0
 5  7      0 27996244   3132 252432    0    0 24608  2126 50749 113046 25  7 22 47  0
 4 12      0 27905212  19696 270600    0    0 49752  2549 55330 109317 25  6 19 50  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  6      0 27819944  34572 285808    0    0 40780  2078 58948 117748 23  8 19 51  0
 3  5      0 27757376  35364 301248    0    0 32080  4831 63525 133009 24 10 19 46  0
 3  6      0 27702008  35364 303540    0    0 24692  2183 52728 118328 24  7 22 48  0
 2 11      0 27647260  35364 305972    0    0 24824  2110 51359 114437 22  7 22 48  0
 4  7      0 27592636  35364 308252    0    0 24568  8668 50490 113618 24  6 24 45  0
 1 10      0 27537904  35368 311396    0    0 25332  2127 50099 111178 24  6 24 46  0
 1  7      0 27480756  35368 313832    0    0 24524  2207 51672 117179 25  6 23 46  0
 2 11      0 27428580  35368 316220    0    0 24432  2210 50868 114983 24  6 21 49  0
 2 11      0 27375012  35368 318620    0    0 24452  2192 51512 116192 24  5 22 48  0
 3  9      0 27320320  35368 321112    0    0 24412  2196 51552 115761 23  7 22 48  0
 3 11      0 27266496  35368 323620    0    0 24504  2250 57016 128943 26  7 19 47  0
 0 14      0 27211376  35368 326068    0    0 24432  2216 58138 133102 28  7 20 46  0
 2  8      0 27157372  35368 328412    0    0 24324  2181 56423 127141 26  7 21 45  0
 5 12      0 27102252  35368 330896    0    0 24412  2250 49540 111987 24  6 22 48  0
 3  6      0 27048064  35368 333400    0    0 24712  2242 49458 110879 24  5 23 47  0
 3 11      0 26994184  35368 335796    0    0 24512  2189 54286 122345 25  6 21 48  0
 2 13      0 26935556  35368 338216    0    0 24540  2187 52042 116469 24  6 20 50  0
 3  9      0 26884300  35368 340648    0    0 24288  2223 50280 112061 24  5 22 49  0
 3  9      0 26831476  35368 343256    0    0 24016  2296 61377 139726 29  8 18 46  0
15  2      0 26780820  35368 345660    0    0 22224  2160 42732 97451 21  6 20 52  0
 2 10      0 26721980  35368 348044    0    0 26040  2415 53041 121541 26  7 22 45  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
