procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 219668   3216 30258972    0    0  4599  7289  160  190  6  3 50 40  0
 2 12      0 245884   3216 30067624    0    0 95621 55139 24179 37360 10  5 44 41  0
 0 15      0 266656   3216 29995432    0    0 44960 25728 14149 23157  2  2 46 50  0
 0 16      0 276892   3216 29937180    0    0 44640 33761 11345 17464  1  2 23 74  0
 0 13      0 303128   3216 29864756    0    0 43408 48401 14084 23168  3  2 16 79  0
 0 14      0 311004   3216 29806780    0    0 44208 28139 14825 25018  3  2 13 81  0
 1 15      0 312144   3216 29761684    0    0 44384 33940 12972 20840  2  3 12 84  0
 0 16      0 310856   3216 29716872    0    0 45120 25683 13993 23085  3  2 14 81  0
 0 16      0 310452   3216 29671612    0    0 44368 33807 13593 22280  3  2 16 79  0
 2 12      0 309040   3216 29626632    0    0 43952 38106 14138 23710  2  3 13 81  0
 0 15      0 309508   3216 29570012    0    0 44464 33898 14880 25572  3  3 17 77  0
 0 12      0 312160   3216 29524880    0    0 44048 37143 14745 25185  2  3 14 81  0
 1 14      0 309808   3216 29480300    0    0 44176 34962 13785 22633  3  2 20 75  0
 1 14      0 306328   3216 29435896    0    0 44592 29847 14118 23827  3  2 16 79  0
 2 15      0 309996   3216 29384860    0    0 43968 38017 13851 23531  3  3 16 79  0
 1 14      0 311632   3216 29340616    0    0 44736 25809 13660 22865  3  3  9 85  0
 1 15      0 308904   3216 29296352    0    0 44448 29834 14342 24324  3  3  4 90  0
 3 13      0 307588   3216 29251008    0    0 44672 29912 12595 20412  3  3 13 81  0
 0 14      0 309472   3216 29201140    0    0 44336 36038 15264 26705  3  2 11 84  0
 2 15      0 309004   3216 29150840    0    0 44480 27767 14119 23800  3  2 23 72  0
 0 15      0 307364   3216 29113356    0    0 44256 34043 12691 20590  3  3 12 82  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14      0 310000   3216 29063232    0    0 43936 38236 15425 27018  4  3 19 74  0
 0 15      0 310352   3216 29026052    0    0 44096 38114 15846 27681  3  3  7 87  0
 1 15      0 310228   3216 28976352    0    0 43520 38251 14659 25352  4  3  7 86  0
 2 12      0 307188   3216 28932652    0    0 43216 49545 17441 30818  4  3  9 84  0
 0 11      0 311476   3216 28888380    0    0 40560 41141 13651 23058  3  3  5 89  0
 1 15      0 310264   3224 28845328    0    0 41184 37714 13407 22756  3  3  8 86  0
 0 15      0 312124   3224 28795460    0    0 40112 51027 15137 26719  4  4 20 72  0
 0 14      0 310560   3224 28758592    0    0 40176 51113 12530 20538  3  2 17 78  0
 1 14      0 309688   3224 28721620    0    0 40784 40698 15204 26530  5  4 15 76  0
 0  8      0 308836   3224 28678612    0    0 39856 57399 14919 26240  4  3  8 86  0
 2 11      0 311784   3224 28630012    0    0 40656 48218 14898 25780  3  4 10 83  0
 1 11      0 311152   3224 28586736    0    0 41168 40201 16133 28492  5  3 13 80  0
 1 14      0 312884   3224 28543916    0    0 41200 39899 15015 26575  4  2 10 84  0
 1 13      0 311968   3224 28502068    0    0 40720 46095 15460 27053  5  3 11 81  0
 2 13      0 308660   3224 28465400    0    0 40000 50500 15571 27214  5  3 17 75  0
 3  9      0 310160   3224 28410252    0    0 40496 45055 16912 30667  5  4 16 75  0
 0 16      0 307668   3224 28379896    0    0 40736 51017 16381 29549  4  3 15 78  0
 0 15      0 313572   3224 28325808    0    0 41568 36392 13153 21713  4  3 10 82  0
 0 16      0 310568   3224 28288932    0    0 41168 42435 15691 28286  5  3 19 73  0
 1 13      0 310644   3224 28246532    0    0 42416 26675 14773 25605  4  4  8 84  0
 0 15      0 307220   3224 28204436    0    0 40896 49237 15052 26186  5  3 11 81  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14      0 310780   3224 28156852    0    0 41488 41190 16290 28790  4  3 13 80  0
 0 15      0 309952   3224 28114204    0    0 41408 42879 14389 24586  4  3 10 83  0
 2 13      0 310016   3224 28072572    0    0 40800 52901 15591 27189  5  3 16 75  0
 2 10      0 307580   3224 28037432    0    0 41760 40848 16499 29303  5  3 15 76  0
 4 11      0 311564   3224 27989008    0    0 40944 47126 17118 30650  6  3 16 75  0
 2 13      0 306080   3224 27947704    0    0 40896 47123 17596 31700  6  3 16 75  0
 0 12      0 311992   3224 27899412    0    0 40624 54986 17704 32018  6  4 19 72  0
 1 14      0 313296   3224 27858912    0    0 40432 55354 16498 29253  6  4 15 75  0
 0 12      0 310268   3224 27816688    0    0 41216 46674 16893 30333  5  3 11 81  0
 0 15      0 306060   3224 27782576    0    0 41712 39451 16351 29600  5  3 15 76  0
 2 15      0 310932   3224 27734788    0    0 42144 37103 14617 25549  5  3 18 74  0
 2 14      0 310884   3224 27686048    0    0 42608 29975 14038 24080  5  3  8 83  0
 0 13      0 309968   3224 27639064    0    0 40912 54643 17802 32122  6  4 21 69  0
 1 15      0 308688   3224 27603752    0    0 38368 52264 16600 30071  5  4 12 79  0
 1 13      0 313788   3232 27556600    0    0 39264 38839 16398 30013  6  4 13 77  0
 1 11      0 311660   3232 27516296    0    0 39088 48395 14736 25698  6  2 18 74  0
 1 14      0 309860   3232 27474924    0    0 39696 39100 16430 29620  6  3 12 79  0
 0 15      0 310528   3232 27433780    0    0 40240 34513 14591 25173  5  3 18 74  0
 1 12      0 311252   3232 27393484    0    0 39952 39703 14883 25793  5  3 13 79  0
 4 11      0 309088   3232 27353248    0    0 38912 60423 18047 33575  6  3  7 83  0
 0 14      0 309280   3232 27311876    0    0 39776 49927 18831 34931  7  4 14 75  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 12      0 313988   3232 27265696    0    0 39472 52038 17879 32318  6  4 14 75  0
 1 13      0 311028   3368 27225648    0    0 39948 53728 14564 25020  5  4 12 80  0
 0 12      0 308788   3368 27185060    0    0 39456 45864 16007 28647  6  4 18 72  0
 2 13      0 305772   3368 27150564    0    0 40336 37547 17084 31171  6  3 17 74  0
 0 14      0 309880   3368 27103820    0    0 39488 53744 18752 35345  7  5 14 75  0
 2 12      0 306144   3368 27064288    0    0 40160 41820 16287 29237  6  3 13 77  0
 2 13      0 309388   3368 27018252    0    0 40432 34495 17113 31000  5  4 14 77  0
 0 13      0 311352   3368 26972712    0    0 40400 40316 16542 29740  6  4 18 72  0
 0 15      0 309644   3368 26937948    0    0 40144 41721 16544 30294  6  4 11 79  0
 3 12      0 309472   3368 26897456    0    0 40784 33251 15056 26197  7  4 13 76  0
 0 14      0 310352   3368 26852244    0    0 40048 43701 18807 34653  6  4 12 78  0
 0 15      0 308824   3368 26812664    0    0 40880 27805 19189 35732  6  4 15 74  0
 0 13      0 310468   3368 26767284    0    0 41760 17019 16772 30713  6  4 19 72  0
 0 15      0 312416   3368 26715796    0    0 41248 24931 14177 24185  5  3  9 83  0
 2 14      0 307408   3368 26682280    0    0 41696 20442 16772 30265  6  4 18 72  0
 1 13      0 308776   3368 26636668    0    0 41904 16543 18123 33892  6  5 17 73  0
 1 14      0 312728   3368 26586580    0    0 41408 24743 16872 31022  6  3 23 67  0
 0 11      0 304432   3368 26553104    0    0 41744 16973 17485 32140  6  4 11 80  0
 0 15      0 311264   3368 26502944    0    0 42320  8473 17502 31908  7  4  7 81  0
 0 15      0 301000   3368 26468940    0    0 42368  8598 18419 34177  7  4 12 77  0
 1 12      0 310808   3368 26413700    0    0 42464  8421 23752 45690  8  6 15 71  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 14      0 310364   3368 26369624    0    0 42416  8242 17609 31850  7  5 10 78  0
 0 13      0 308236   3368 26324888    0    0 40464 12112 18222 33680  6  4 11 78  0
 0 14      0 310472   3368 26279780    0    0 40608 11792 15895 28864  7  4 18 71  0
 1 11      0 309160   3376 26235024    0    0 40704 11970 16892 31353  7  4 15 74  0
 4 10      0 311944   3376 26192172    0    0 40480 15630 16851 30523  7  4 13 76  0
 1  9      0 309616   3376 26153544    0    0 40608 15480 17879 33455  6  4 14 76  0
 1 11      0 312352   3376 26104232    0    0 40320 18234 19384 36134  7  4 17 72  0
 1 13      0 307108   3376 26071060    0    0 40400 15824 17838 32957  7  4 14 76  0
 2 14      0 311132   3376 26016624    0    0 40672 11525 17819 32594  6  4 16 73  0
 0 10      0 312616   3376 25978672    0    0 40672 11731 16976 30845  6  4 15 74  0
 0 14      0 310940   3376 25934588    0    0 40432 15670 16316 29595  6  4 16 74  0
 0 12      0 309188   3376 25897004    0    0 40304 15463 15348 28006  5  3 17 75  0
 1 16      0 310372   3376 25858776    0    0 40928 11393 17391 31981  5  3 11 81  0
 0 14      0 310940   3376 25814940    0    0 41008 14860 15175 26779  6  3 20 71  0
 0 13      0 307828   3376 25777380    0    0 41232 10723 17385 32059  6  3  8 83  0
 1 12      0 311792   3376 25729476    0    0 41152 10822 17510 32627  6  4 11 79  0
 2 14      0 313668   3376 25679380    0    0 40768 14697 21500 41257  7  5  9 79  0
 1 14      0 311080   3376 25641944    0    0 39968 27242 19362 36578  7  4  8 81  0
 1 12      0 312704   3376 25594264    0    0 40800 15103 21447 40968  7  4 16 73  0
 0 14      0 309820   3376 25555680    0    0 40880 14678 18456 34146  6  4 15 75  0
