procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 217988   4960 30674520    0    0  4389  6963   84  116  6  3 47 44  0
 0 13      0 277036   4960 30446388    0    0 95221 66752 25664 40172 11  6 52 31  0
 2 14      0 270172   4960 30400428    0    0 45120 22594 14789 27376  4  2 54 40  0
 0 14      0 266844   4960 30354440    0    0 44432 34011 13912 22038  3  3 22 72  0
 2 13      0 279272   4960 30295552    0    0 44400 35824 12288 19289  3  2 10 85  0
 3 11      0 307848   4960 30215868    0    0 44784 27767 13468 21904  3  2 12 83  0
 0 15      0 309284   4960 30170144    0    0 44880 26699 13834 22509  3  2  8 87  0
 0 14      0 313000   4960 30118244    0    0 44016 37082 14193 23458  3  2 17 78  0
 0 16      0 310564   4960 30072636    0    0 43776 42228 13321 21806  3  2 10 85  0
 0 15      0 312616   4960 30027144    0    0 43920 38050 12199 19451  2  2  6 90  0
 0 15      0 310544   4960 29982264    0    0 44400 33975 14025 23289  3  3  8 87  0
 0 15      0 311244   4960 29937136    0    0 43888 42153 13065 21130  2  2 10 86  0
 0 13      0 311200   4960 29885884    0    0 44144 34024 14914 25791  3  3  9 85  0
 0 13      0 314276   4960 29840664    0    0 44080 34085 15080 26233  3  3 10 84  0
 1 14      0 310276   4960 29795644    0    0 44144 34003 14818 25466  2  2 12 83  0
 0 16      0 311132   4960 29751212    0    0 44112 38037 14548 24834  2  3 13 81  0
 2 13      0 310500   4960 29706472    0    0 43696 42329 15274 26218  2  3 15 80  0
 2 12      0 308892   4960 29661640    0    0 44208 33953 14790 25044  2  2 13 83  0
 0 16      0 311908   4960 29610292    0    0 44160 36954 13285 22166  1  2 12 85  0
 0 16      0 314248   4960 29559260    0    0 45280 18728 14804 25434  2  2 14 82  0
 0 15      0 313464   4960 29515120    0    0 43792 40256 14682 25420  2  2  9 87  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
