procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 31591328   2816 117860    0    0  3055  3076    1    4 26  7 45 22  0
 2  7      0 31373112   2816 128748    0    0 209672  2760 42400 114319 31  7 26 36  0
 1 12      0 31328780   2816 130372    0    0 26916  1694 43863 92460 17  5 32 46  0
 4 10      0 31277816   2816 132132    0    0 26036  2350 43052 91922 18  5 32 45  0
 5 11      0 31221704   2816 133868    0    0 25624  1832 42812 93067 18  5 29 47  0
 0 16      0 31164724   2816 135704    0    0 26000  1842 41176 87716 18  5 29 48  0
 1 15      0 31111652   2816 137720    0    0 25444  1912 46626 100750 19  6 26 49  0
 6 11      0 31055416   2816 139780    0    0 25596  1930 45657 97979 19  6 20 55  0
 2  9      0 31002592   2816 141804    0    0 25684  1926 46084 100360 22  5 24 49  0
 0 14      0 30947224   2816 143912    0    0 25156  2009 47655 103415 20  5 24 51  0
 8  7      0 30891732   2816 146064    0    0 25260  1966 43795 93787 19  5 25 51  0
 3 10      0 30836364   2816 148208    0    0 25064  1993 46982 100879 20  6 24 50  0
 3  6      0 30783912   2816 150384    0    0 25112  2070 49354 106929 22  7 22 50  0
 2 10      0 30728420   2816 152620    0    0 24904  2120 48543 106698 22  6 24 48  0
 3  6      0 30672680   2816 154908    0    0 25052  2070 47645 102892 21  5 21 52  0
 2  8      0 30620228   2816 157200    0    0 24924  2127 50556 111018 24  6 20 49  0
 3  8      0 30564984   2816 159508    0    0 24672  2159 52229 115704 24  6 20 50  0
 5 10      0 30509740   2816 161904    0    0 24520  2161 51930 114803 23  6 23 47  0
 2  9      0 30454992   2816 164268    0    0 24372  2171 54298 121267 25  7 21 47  0
 1  9      0 30402168   2816 166556    0    0 24568  2139 56003 122879 24  8 19 49  0
 4 10      0 30346924   2816 168944    0    0 24368  2178 60237 135100 26  8 20 46  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 10      0 30292424   2816 171256    0    0 24540  2128 52657 116333 25  6 21 47  0
 8  9      0 30238980   2816 173580    0    0 24804  2139 54062 118565 24  7 22 47  0
 2 13      0 30184420   2816 175996    0    0 24256  2209 56912 127386 26  7 21 46  0
 6  9      0 30129920   2816 178472    0    0 24216  2795 55361 122730 26  7 22 45  0
 3 11      0 30075296   2816 180844    0    0 24612  2169 52858 116237 25  6 22 48  0
 3 11      0 30019432   2824 183336    0    0 24196  2364 54135 119665 25  7 22 46  0
 2  8      0 29964064   2824 185912    0    0 24132  2367 56710 124910 27  7 19 47  0
 2 11      0 29912232   2824 188504    0    0 24220  2324 56525 124445 25  8 21 46  0
 2  7      0 29859532   2824 190940    0    0 23412 29962 54709 121343 25  7 19 49  0
 3  9      0 29804412   2824 193480    0    0 24288  2294 54696 121401 26  6 21 47  0
 2  8      0 29749168   2824 196164    0    0 24040  2385 55475 122738 25  6 19 50  0
 2 11      0 29694544   2824 199228    0    0 24068  2348 56170 124688 25  7 22 46  0
 4  9      0 29642836   2824 201404    0    0 23836  2405 61108 136055 28  8 20 44  0
 1 14      0 29587592   2832 203984    0    0 23772  2414 57246 126321 29  7 18 46  0
 1  9      0 29532596   2832 206660    0    0 23752  2404 57548 127005 26  7 20 47  0
 3  8      0 29477600   2832 209356    0    0 23996  2333 56101 123342 27  6 20 47  0
 3  6      0 29423224   2876 211992    0    0 23988  2388 56093 123767 27  7 18 49  0
 5  7      0 29368600   2876 214792    0    0 23756  2513 60663 135741 30  7 18 45  0
 2 10      0 29308820   2876 217492    0    0 23756  2438 58346 128745 27  7 20 45  0
 6  6      0 29255748   2876 220280    0    0 23356  2481 61942 137982 30  8 17 45  0
 5 12      0 29201620   2876 222996    0    0 23580  2446 60842 134776 28  8 18 46  0
