procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 304624   3004 29272436    0    0  2588  2669   31    5 14  4 61 21  0
 0 15      0 305792   3004 29084156    0    0 110261 67845 27789 45605 11 10 36 42  0
 2 14      0 311508   3004 29021104    0    0 53136 46437 16294 30020  5  5 47 44  0
 1 14      0 312172   3004 28964736    0    0 53216 42443 14915 24862  4  5 20 71  0
 0 15      0 312376   3004 28902112    0    0 52160 54880 16458 27698  4  5 16 75  0
 1 14      0 312720   3012 28846204    0    0 53176 42231 15177 24908  4  4  8 84  0
 0 14      0 312628   3012 28789776    0    0 53328 38167 15502 25139  5  4 13 78  0
 0 14      0 317296   3012 28727872    0    0 53600 35252 17079 28507  5  5 15 75  0
 1 12      0 310996   3012 28677868    0    0 52432 53642 16618 28359  5  5 10 80  0
 2 13      0 312272   3012 28622940    0    0 50848 50123 17982 31337  5  5 14 76  0
 0 14      0 313364   3020 28567592    0    0 51616 56811 17725 30564  4  5 16 75  0
 3 14      0 314380   3020 28512048    0    0 50672 57799 16931 29098  5  5  8 83  0
 2 15      0 315488   3020 28456480    0    0 52304 32967 16985 29449  5  5 14 77  0
 0 16      0 310832   3020 28407548    0    0 51600 49370 16110 27383  4  5 15 77  0
 0 17      0 316992   3020 28346212    0    0 51776 43693 16074 27466  4  4 16 76  0
 1 14      0 312140   3020 28297444    0    0 51984 41889 18318 32369  5  5 19 71  0
 1 16      0 312064   3020 28242512    0    0 51680 43910 16822 29061  4  5 10 81  0
 1 15      0 314436   3020 28194360    0    0 51760 45759 18589 33032  4  5 17 74  0
 0 16      0 309716   3020 28146148    0    0 51392 51042 17089 29431  5  5 22 69  0
 1 15      0 315240   3020 28085464    0    0 52736 29350 15781 26740  4  5 18 73  0
 1 15      0 310080   3020 28037472    0    0 51056 53439 16016 27549  5  5  9 82  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15      0 315524   3020 27977292    0    0 51312 53247 17868 32058  5  5 12 78  0
 0 17      0 310468   3020 27928956    0    0 50624 61044 22015 40379  6  5 12 77  0
 2 14      0 314208   3020 27869032    0    0 50800 60027 19218 34381  5  6 18 72  0
 3 12      0 311156   3020 27809728    0    0 51136 53764 17435 30937  6  4 20 70  0
 4 14      0 310124   3020 27762324    0    0 51184 51106 18510 33267  5  4 20 70  0
 3 13      0 311356   3020 27708844    0    0 51648 47083 15539 26904  5  3 15 77  0
 0 17      0 312688   3020 27655240    0    0 51328 52722 18420 32835  4  4 18 73  0
 4 14      0 315484   3020 27595692    0    0 51792 42920 18659 33699  5  4 23 68  0
 0 17      0 314960   3020 27543044    0    0 50688 59482 18934 34446  5  4  9 82  0
 1 17      0 315720   3020 27489652    0    0 52208 45081 16125 28443  4  3 23 70  0
 0 17      0 308192   3020 27436956    0    0 52016 32744 17674 31298  5  4 24 66  0
 0 15      0 313068   3020 27377696    0    0 50400 61594 20564 37897  5  4 20 71  0
 0 16      0 307996   3020 27337096    0    0 52384 35458 17988 32667  5  3 16 76  0
 0 13      0 313720   3020 27273028    0    0 51520 41547 18048 32287  6  4 13 78  0
 1 13      0 309464   3020 27226312    0    0 50480 65068 20432 37428  6  5 16 74  0
