procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 31590008   2912 118688    0    0  3006  3710    2   17 15  5 56 24  0
 3 12      0 31278776   2912 129272    0    0 255420  2452 40817 104010 27  9 30 34  0
 2 10      0 31210948   2912 130576    0    0 35580  1470 38268 79916 15  5 37 43  0
 0 13      0 31149132   2912 132032    0    0 32056  1522 36737 79570 14  5 35 47  0
 2 12      0 31092216   2912 133560    0    0 29540  1564 34955 75124 14  4 36 46  0
 2 11      0 31035236   2912 135128    0    0 28744  1595 36595 78346 16  4 32 48  0
 1 13      0 30974776   2912 136804    0    0 27508  1699 40896 88125 16  5 24 56  0
 1 15      0 30919532   2912 138500    0    0 27288  1677 43149 94429 17  5 25 52  0
 0 13      0 30865964   2912 140204    0    0 27024  1704 45486 98552 19  5 23 52  0
 5 10      0 30810472   2912 141976    0    0 26020  2362 43675 94661 19  5 24 52  0
 1  9      0 30757276   2912 143820    0    0 26388  1789 42381 92540 19  5 24 52  0
 2 10      0 30701908   2912 145672    0    0 26144  1834 42174 92588 19  5 23 53  0
 1  7      0 30645920   2912 147540    0    0 26136  1773 42172 92184 19  5 24 53  0
 6  9      0 30592104   2912 149452    0    0 25900  1838 41954 91356 18  4 25 53  0
 1 10      0 30537356   2912 151316    0    0 25824  1825 41006 89657 17  5 29 49  0
 2 11      0 30483912   2912 153216    0    0 25600  1851 44052 96247 18  5 26 51  0
 2 13      0 30424728   2912 155196    0    0 25868  1840 45269 99399 19  6 27 48  0
 3  9      0 30369512   2912 157180    0    0 25352  1973 48819 106845 21  6 23 50  0
 7  6      0 30316812   2912 159192    0    0 25820  1846 43595 96157 20  5 25 50  0
 2  9      0 30260204   2912 161184    0    0 25600  1879 46411 102748 20  6 26 49  0
 3 13      0 30204712   2912 163124    0    0 25520  1890 47174 103690 21  5 27 47  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  9      0 30152012   2912 165136    0    0 25924  1873 43002 94698 18  5 30 47  0
 2  7      0 30096272   2912 167068    0    0 25432  1868 43868 96033 19  5 28 48  0
 4  9      0 30043448   2912 169092    0    0 25448  1863 41401 91102 18  6 33 44  0
 3  8      0 29987584   2912 171148    0    0 25936  1907 39333 86635 19  4 31 46  0
 3  7      0 29932712   2912 173180    0    0 25400  2451 46607 102950 21  5 28 46  0
 2  9      0 29878508   2920 175180    0    0 25096  2021 51203 115052 23  6 26 45  0
 2  8      0 29824384   2920 177276    0    0 25412  1930 43476 97232 19  5 31 45  0
 2 14      0 29769760   2920 179356    0    0 25080  2024 50857 113343 22  5 26 47  0
 3 13      0 29714392   2920 181564    0    0 25128  2037 49960 110456 22  6 20 52  0
 2  9      0 29661692   2920 183664    0    0 24576 26068 43258 95580 19  5 30 46  0
 7  8      0 29607192   2920 185648    0    0 25552  2001 49319 108887 21  6 24 49  0
 3  7      0 29551328   2920 187792    0    0 25376  1939 46435 103623 20  6 25 49  0
