procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 31586180   3208 120812    0    0  2959  3142   39   14 16  5 57 22  0
 3  6      0 31303948   3208 130652    0    0 246168  2082 38921 79300 20  7 28 45  0
 1 11      0 31242740   3208 131272    0    0 33192  1250 28578 57273 12  4 48 37  0
 0 14      0 31185340   3208 132452    0    0 28988  1241 26194 53031 10  4 45 40  0
 0 11      0 31136360   3208 133736    0    0 25960  1312 28859 59980 14  4 41 41  0
 1 15      0 31088604   3208 135036    0    0 24396  1322 29909 62831 13  4 31 52  0
 0 11      0 31042848   3208 136356    0    0 24168  1327 31035 64630 12  4 25 58  0
 2 12      0 30997340   3208 137800    0    0 23164  1395 31456 65571 13  5 23 59  0
 1 13      0 30950404   3208 139072    0    0 22596  1445 30538 64114 14  5 26 55  0
 0 10      0 30906136   3208 140428    0    0 22184  1985 34719 74461 13  5 29 53  0
 0 15      0 30860068   3208 142004    0    0 22320  1475 34038 73005 15  5 27 53  0
 2 13      0 30815552   3216 143560    0    0 21892  1569 34642 74134 16  4 28 53  0
 3 11      0 30768244   3216 145104    0    0 21676  1513 34954 74154 14  5 27 54  0
 2 11      0 30723356   3216 146992    0    0 21720  1476 34117 72302 15  4 29 52  0
 3  6      0 30678560   3216 148056    0    0 21120  9786 33362 71101 14  4 27 55  0
 3 12      0 30633424   3216 149592    0    0 21460  1521 38865 84037 16  4 25 55  0
 1  9      0 30586984   3216 151156    0    0 21704  1611 35900 76899 15  4 26 55  0
 2 10      0 30542840   3216 153164    0    0 21464  1557 35653 76664 16  3 27 54  0
 3 10      0 30496772   3216 154384    0    0 21296  1565 38197 83283 16  4 29 52  0
 4 10      0 30452132   3216 156000    0    0 21172  4914 37977 81573 16  5 26 53  0
 1 10      0 30406064   3216 157996    0    0 20856  1593 36163 78617 16  4 29 51  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 10      0 30361796   3216 159676    0    0 21256  1562 37673 81627 16  4 25 54  0
 4  7      0 30315852   3216 161240    0    0 21104  1567 35787 77756 16  4 26 54  0
 4  7      0 30273692   3216 162448    0    0 20344  1493 34798 74116 15  4 24 58  0
 1 11      0 30224772   3216 164048    0    0 21940  1666 38137 82835 17  4 26 53  0
 6  8      0 30180876   3216 166116    0    0 20844  1586 38696 83629 17  4 26 53  0
 1 11      0 30134808   3216 167288    0    0 21064  1640 38328 84756 16  4 22 58  0
 3 12      0 30085820   3216 169420    0    0 20912  1604 37535 81975 18  4 24 54  0
 7 10      0 30038760   3216 171036    0    0 21232  1628 41119 91363 18  5 31 46  0
 1 12      0 29994368   3260 172592    0    0 21556  1582 32587 71616 15  4 31 51  0
 3  8      0 29947928   3260 174288    0    0 21104  1602 37354 81653 17  4 30 49  0
 1 10      0 29903784   3260 176108    0    0 21092  1616 37427 81908 17  3 31 49  0
 1 14      0 29857468   3260 177772    0    0 21012  1655 36222 78890 17  4 34 46  0
 4 13      0 29811648   3260 179812    0    0 21260  1599 35586 78152 15  3 34 47  0
 3 13      0 29767256   3260 181172    0    0 21316  1648 37194 81319 16  4 28 52  0
 3  8      0 29720568   3260 182844    0    0 20944  1600 39355 86576 17  5 31 48  0
 2  9      0 29676672   3260 184664    0    0 21012  1649 39504 87201 18  4 33 46  0
 1 10      0 29627308   3260 186784    0    0 21092  1735 37178 81711 16  5 33 46  0
 0 10      0 29583040   3260 188156    0    0 21248  1611 41082 91587 18  4 28 49  0
 0 13      0 29537096   3260 189860    0    0 21144  1645 38503 84032 16  5 32 47  0
 1 13      0 29493448   3260 192056    0    0 20996  1679 35937 78744 16  3 36 45  0
 3 13      0 29446760   3268 193496    0    0 21072  1717 39196 86140 17  5 31 47  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
