procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 280544   3440 30535516    0    0  2805  3166   27   17 14  4 59 23  0
 1 13      0 304024   3576 30323536    0    0 112585 67917 39720 43749 11  8 39 42  0
 2 13      0 312472   3576 30264784    0    0 52736 50490 14654 23742  4  3 44 49  0
 2 13      0 315024   3576 30206000    0    0 52896 42487 18220 31318  5  4 18 73  0
 1 14      0 308940   3576 30146788    0    0 53664 34119 16788 28783  4  5 14 76  0
 0 14      0 310900   3576 30088416    0    0 52752 50556 16466 26962  4  5 17 75  0
 0 17      0 311896   3576 30030036    0    0 54176 34037 17058 29080  4  5 10 81  0
 1 14      0 313800   3576 29971452    0    0 52800 46507 17799 30696  5  4 19 72  0
 0 14      0 310140   3576 29920464    0    0 53184 38370 17109 28994  4  5 13 77  0
 0 16      0 314312   3584 29862324    0    0 51416 49580 15497 26322  4  4 14 78  0
 1  9      0 311320   3584 29811120    0    0 52240 35111 16168 27222  5  4 15 76  0
 2 13      0 313712   3584 29752892    0    0 52528 34822 14943 25232  3  3 24 70  0
 0 15      0 309840   3584 29702448    0    0 51392 45327 16359 28416  6  4 18 72  0
 0 15      0 312796   3584 29650928    0    0 46256 41108 16730 29712  5  4 13 78  0
 0 14      0 310396   3584 29592660    0    0 56672 51635 15755 26861  4  5 13 79  0
 2 13      0 312388   3584 29536420    0    0 52512 28425 18047 32656  6  5 16 74  0
 0 15      0 312704   3584 29485144    0    0 51424 53697 15749 26893  4  4 11 81  0
 2 14      0 315000   3584 29435196    0    0 50832 56217 18106 32560  5  3 17 74  0
 0 15      0 314212   3584 29384572    0    0 50944 59805 16308 28085  4  4 21 71  0
 1 12      0 310160   3584 29333768    0    0 52304 37399 15933 27507  4  3 19 74  0
 2  9      0 311892   3584 29276656    0    0 51280 53864 16443 29593  5  4 15 76  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16      0 315444   3584 29221368    0    0 50848 63909 17926 32121  5  4 15 77  0
 0 16      0 310680   3584 29171156    0    0 50976 58833 19133 34239  6  5 11 79  0
 3 12      0 312156   3584 29114868    0    0 52160 37903 16721 28946  4  4 15 76  0
 1 14      0 313400   3584 29058768    0    0 51952 44294 20193 36557  7  5 17 71  0
 1 13      0 315220   3584 29002688    0    0 52624 31898 16031 27497  5  4 20 72  0
 1 15      0 311500   3584 28952592    0    0 50784 56926 19389 35095  6  4 15 75  0
 5 12      0 312940   3584 28897036    0    0 51216 48800 16203 28365  4  4 18 73  0
 4 10      0 313836   3584 28841104    0    0 52000 44262 15784 27104  5  4 18 73  0
 5 13      0 315828   3584 28785472    0    0 51392 56368 16894 29334  5  5 12 79  0
 1 12      0 310716   3584 28736148    0    0 51872 46111 16066 27526  4  5 18 73  0
 1 15      0 311788   3584 28680748    0    0 51584 46272 17811 31491  4  4 16 75  0
 2 13      0 312564   3584 28626044    0    0 52192 43087 19505 35545  6  5 15 74  0
 0 13      0 306564   3584 28577176    0    0 51792 45271 19953 36896  5  4 16 74  0
 1 14      0 314588   3584 28515596    0    0 50480 68760 19518 35509  7  5 10 79  0
 0 12      0 309068   3584 28467116    0    0 52144 38016 21703 40816  6  5 13 76  0
 2 13      0 310836   3584 28412960    0    0 51824 49132 18647 33674  5  4 17 74  0
 2  9      0 311168   3584 28358644    0    0 51792 44596 19294 35238  5  4 19 72  0
 0 12      0 313192   3584 28304672    0    0 50608 66011 18041 32086  5  4 15 76  0
 1 13      0 310960   3584 28255772    0    0 48368 43853 18610 33972  5  4 13 78  0
 2 13      0 315012   3592 28202112    0    0 47904 48595 17017 29911  5  3 13 79  0
 1 11      0 311636   3592 28153476    0    0 47408 53185 15774 27453  4  3 15 78  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 14      0 314660   3592 28100108    0    0 48208 44105 19758 36687  5  5 13 77  0
 2 11      0 311728   3592 28052340    0    0 47456 55486 19508 35840  6  4 10 80  0
 1 13      0 310448   3592 28005268    0    0 46640 65187 18499 34425  5  4 15 76  0
 1 10      0 315668   3592 27952080    0    0 46208 65403 17356 30709  6  5 10 80  0
 0 13      0 312920   3592 27904652    0    0 47424 56661 20487 37959  6  5 15 74  0
 0 14      0 310456   3592 27855860    0    0 47760 52502 16849 29765  4  4 11 81  0
 0 13      0 318768   3592 27798000    0    0 48432 47845 16938 30032  5  4 12 79  0
 0 16      0 310772   3592 27756184    0    0 46944 61167 18276 33254  5  5 12 78  0
 2 15      0 313564   3592 27702776    0    0 47392 52696 19481 35764  6  5 16 73  0
 2 11      0 310380   3592 27656060    0    0 47648 52451 17362 30945  5  5 18 72  0
 0 16      0 312148   3592 27603396    0    0 47728 57069 19487 35180  5  4 17 74  0
 0 16      0 313952   3592 27550868    0    0 47856 58656 18576 33694  5  4 16 75  0
 0 14      0 310236   3592 27504700    0    0 48048 50691 19970 36703  7  4 20 69  0
 0 13      0 312160   3592 27451656    0    0 48112 52721 17204 30580  4  5 22 69  0
 2 12      0 310192   3592 27405844    0    0 48112 51734 22049 41247  7  4 19 70  0
 0 12      0 311212   3592 27358988    0    0 47904 55549 18594 33664  5  4 17 75  0
 0 13      0 311760   3592 27306920    0    0 47936 51581 19577 36087  5  5 16 74  0
 0 15      0 312896   3592 27255120    0    0 48944 39089 17761 31754  5  4 16 75  0
 0 16      0 312288   3592 27203676    0    0 49376 34654 20582 38936  6  4 16 74  0
 1 11      0 312048   3592 27151764    0    0 48832 44539 20969 38946  6  5 16 73  0
 2 13      0 312440   3592 27100060    0    0 48928 44682 22130 42147  7  5 13 75  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
